lon,lat,OBJECTID,INCNUM,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,DISPOSITION,FULL_ADD,UOF_FORCE_TYPE,UOF_REASON,SERVICE_TYPE,CIT_ARRESTED,CITCHARGE_TYPE,CIT_WEAPON_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CITNUM,RACE,SEX,CIT_AGE,CIT_COND_TYPE,OFFNUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,OFF_COND_TYPE
-86.1587622,39.7640344,1001,5098,2014-10-10,02:21:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN","Hands, fist, feet",Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,1618,Black,Male,22,No injuries noted or visible,2160,White,Male,41,16,Unreported
-86.10540759999999,39.84506270000001,1002,5108,2014-10-09,22:58:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - LATE TACTICAL,In compliance,"4900 N Fall Creek Pkwy, Indianapolis, IN",Canine bite,Non-Compliant,Request For PSD,Yes,Robbery,Unreported,Yes,No,No,No,1631,Black,Male,23,Canine bite,1964,White,Male,40,11,Unreported
-86.10540759999999,39.84506270000001,1003,5108,2014-10-09,22:58:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - LATE TACTICAL,In compliance,"4900 N Fall Creek Pkwy, Indianapolis, IN",Canine bite,Non-Compliant,Request For PSD,Yes,Possession of a Handgun (F),Unreported,Yes,No,No,No,1631,Black,Male,23,Canine bite,1964,White,Male,40,11,Unreported
-86.1599745,39.8138682,1004,5109,2014-10-10,17:29:00:000,Operations division,North district,ND MIDDLE SHIFT,UNREPORTED,In compliance,"126 W 32nd Street, Indianapolis, IN","Hands, fist, feet",Non-Compliant,Arrest,Yes,Possession of a Handgun (F),Unreported,No,No,No,No,1625,Black,Male,36,No injuries noted or visible,2510,White,Male,30,6,Unreported
-86.1599745,39.8138682,1005,5109,2014-10-10,17:29:00:000,Operations division,North district,ND MIDDLE SHIFT,UNREPORTED,In compliance,"126 W 32nd Street, Indianapolis, IN","Hands, fist, feet",Non-Compliant,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,1625,Black,Male,36,No injuries noted or visible,2510,White,Male,30,6,Unreported
-86.17927000000002,39.784982,1006,5112,2014-10-04,23:13:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"1201   Indiana Avenue, Indianapolis, IN",Body weight leverage,Combative Suspect,Call For Service,Yes,Resisting Law Enforcement (M),Unreported,No,No,Yes,Yes,1632,Black,Female,18,Complaint of pain,695,White,Male,40,15,Head bump
-86.204473,39.7927164,1007,5113,2014-10-10,19:00:00:000,Operations division,Southwest district,SW LATE TACTICAL SHIFT,UNREPORTED,In compliance,"1924   King Avenue, Indianapolis, IN","Hands, fist, feet",Non-Compliant,Warrant Service,Yes,Dealing Marijuana,Unreported,Yes,No,No,No,1633,Black,Male,37,Laceration,897,White,Male,40,17,Unreported
-86.204473,39.7927164,1008,5113,2014-10-10,19:00:00:000,Operations division,Southwest district,SW LATE TACTICAL SHIFT,UNREPORTED,In compliance,"1924   King Avenue, Indianapolis, IN","Hands, fist, feet",Non-Compliant,Warrant Service,Yes,Possession of a Handgun (F),Unreported,Yes,No,No,No,1633,Black,Male,37,Laceration,897,White,Male,40,17,Unreported
-86.204473,39.7927164,1009,5113,2014-10-10,19:00:00:000,Operations division,Southwest district,SW LATE TACTICAL SHIFT,UNREPORTED,In compliance,"1924   King Avenue, Indianapolis, IN","Hands, fist, feet",Non-Compliant,Warrant Service,Yes,Possession of Cocaine (F),Unreported,Yes,No,No,No,1633,Black,Male,37,Laceration,897,White,Male,40,17,Unreported
-86.204473,39.7927164,1010,5113,2014-10-10,19:00:00:000,Operations division,Southwest district,SW LATE TACTICAL SHIFT,UNREPORTED,In compliance,"1924   King Avenue, Indianapolis, IN","Hands, fist, feet",Non-Compliant,Warrant Service,Yes,Dealing Cocaine,Unreported,Yes,No,No,No,1633,Black,Male,37,Laceration,897,White,Male,40,17,Unreported
-86.24367199999999,39.750471,1011,5114,2014-10-10,23:55:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"4944 W Morris Street, Indianapolis, IN","Hands, fist, feet",Resisting Arrest,Assisting a Citizen,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,1348,White,Male,43,Minor bleeding,373,White,Male,40,12,No injuries noted or visible
-86.24367199999999,39.750471,1012,5114,2014-10-10,23:55:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"4944 W Morris Street, Indianapolis, IN","Hands, fist, feet",Resisting Arrest,Assisting a Citizen,Yes,Battery (M),Unreported,Yes,No,No,No,1348,White,Male,43,Minor bleeding,373,White,Male,40,12,No injuries noted or visible
-86.24367199999999,39.750471,1013,5114,2014-10-10,23:55:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"4944 W Morris Street, Indianapolis, IN","Hands, fist, feet",Resisting Arrest,Assisting a Citizen,Yes,Criminal Mischief (M),Unreported,Yes,No,No,No,1348,White,Male,43,Minor bleeding,373,White,Male,40,12,No injuries noted or visible
-86.24367199999999,39.750471,1014,5114,2014-10-10,23:55:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"4944 W Morris Street, Indianapolis, IN","Hands, fist, feet",Resisting Arrest,Assisting a Citizen,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,1348,White,Male,43,Minor bleeding,2443,White,Male,35,9,No injuries noted or visible
-86.24367199999999,39.750471,1015,5114,2014-10-10,23:55:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"4944 W Morris Street, Indianapolis, IN","Hands, fist, feet",Resisting Arrest,Assisting a Citizen,Yes,Battery (M),Unreported,Yes,No,No,No,1348,White,Male,43,Minor bleeding,2443,White,Male,35,9,No injuries noted or visible
-86.24367199999999,39.750471,1016,5114,2014-10-10,23:55:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"4944 W Morris Street, Indianapolis, IN","Hands, fist, feet",Resisting Arrest,Assisting a Citizen,Yes,Criminal Mischief (M),Unreported,Yes,No,No,No,1348,White,Male,43,Minor bleeding,2443,White,Male,35,9,No injuries noted or visible
-86.2605648,39.8192829,1017,5116,2014-10-10,16:33:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY TACTICAL,In compliance,"3546   Patton Dr, Indianapolis, IN",Canine bite,Resisting Arrest,Request For PSD,Yes,Possession of Controlled Substance,Unreported,Yes,Yes,No,No,1637,White,Male,21,Canine bite,1026,White,Male,38,14,Unreported
-86.2605648,39.8192829,1018,5116,2014-10-10,16:33:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY TACTICAL,In compliance,"3546   Patton Dr, Indianapolis, IN",Canine bite,Resisting Arrest,Request For PSD,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,No,No,1637,White,Male,21,Canine bite,1026,White,Male,38,14,Unreported
-86.2605648,39.8192829,1019,5116,2014-10-10,16:33:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY TACTICAL,In compliance,"3546   Patton Dr, Indianapolis, IN",Canine bite,Resisting Arrest,Request For PSD,Yes,Burglary,Unreported,Yes,Yes,No,No,1637,White,Male,21,Canine bite,1026,White,Male,38,14,Unreported
-86.2605648,39.8192829,1020,5116,2014-10-10,16:33:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY TACTICAL,In compliance,"3546   Patton Dr, Indianapolis, IN",Canine bite,Resisting Arrest,Request For PSD,Yes,Theft/Receiving Stolen Property,Unreported,Yes,Yes,No,No,1637,White,Male,21,Canine bite,1026,White,Male,38,14,Unreported
-86.06765589999999,39.786947,1021,5121,2014-10-11,20:39:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"1347 N Bolton Avenue, Indianapolis, IN",Taser,Fleeing,Call For Service,Yes,Battery (F),Unreported,No,No,Yes,No,1642,Bi-racial,Male,29,No injuries noted or visible,3065,Black,Male,32,2,Unreported
-86.06765589999999,39.786947,1022,5121,2014-10-11,20:39:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"1347 N Bolton Avenue, Indianapolis, IN",Taser,Fleeing,Call For Service,Yes,Possession of Controlled Substance,Unreported,No,No,Yes,No,1642,Bi-racial,Male,29,No injuries noted or visible,3065,Black,Male,32,2,Unreported
-86.06765589999999,39.786947,1023,5121,2014-10-11,20:39:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"1347 N Bolton Avenue, Indianapolis, IN",Taser,Fleeing,Call For Service,Yes,Resisting Law Enforcement (M),Unreported,No,No,Yes,No,1642,Bi-racial,Male,29,No injuries noted or visible,3065,Black,Male,32,2,Unreported
-86.06765589999999,39.786947,1024,5121,2014-10-11,20:39:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"1347 N Bolton Avenue, Indianapolis, IN",Taser,Fleeing,Call For Service,Yes,Possession of a Handgun (F),Unreported,No,No,Yes,No,1642,Bi-racial,Male,29,No injuries noted or visible,3065,Black,Male,32,2,Unreported
-85.98966999999999,39.7764509,1028,5124,2014-10-04,03:00:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"10030 E Washington Street, Indianapolis, IN",Taser,Resisting Arrest,Investigation,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,1646,Black,Male,38,Taser prong entry wound,2904,White,Male,27,5,Unreported
-86.1649096,39.7690563,1025,5122,2014-10-12,04:15:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"100 N Senate Ave, Indianapolis, IN",Body weight leverage,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,1643,Black,Male,25,No injuries noted or visible,2087,Black,Male,41,10,Unreported
-86.1649096,39.7690563,1026,5122,2014-10-12,04:15:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"100 N Senate Ave, Indianapolis, IN",Body weight leverage,Resisting Arrest,Arrest,Yes,Disorderly Conduct,Unreported,No,No,No,No,1643,Black,Male,25,No injuries noted or visible,2087,Black,Male,41,10,Unreported
-86.1649096,39.7690563,1027,5122,2014-10-12,04:15:00:000,Operations division,Downtown  district,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,In compliance,"100 N Senate Ave, Indianapolis, IN",Body weight leverage,Resisting Arrest,Arrest,Yes,Public Intoxication,Unreported,No,No,No,No,1643,Black,Male,25,No injuries noted or visible,2087,Black,Male,41,10,Unreported
-86.12854399999999,39.7124547,1029,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Personal cs/oc spray,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,1250,White,Female,44,19,Swelling
-86.12854399999999,39.7124547,1030,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN","Hands, fist, feet",Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,1250,White,Female,44,19,Swelling
-86.12854399999999,39.7124547,1031,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Handcuffing,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,1250,White,Female,44,19,Swelling
-86.12854399999999,39.7124547,1032,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Handgun,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,1250,White,Female,44,19,Swelling
-86.12854399999999,39.7124547,1033,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Personal cs/oc spray,Combative Suspect,Arrest,Yes,Criminal Mischief (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,1250,White,Female,44,19,Swelling
-86.12854399999999,39.7124547,1034,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN","Hands, fist, feet",Combative Suspect,Arrest,Yes,Criminal Mischief (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,1250,White,Female,44,19,Swelling
-86.12854399999999,39.7124547,1035,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Handcuffing,Combative Suspect,Arrest,Yes,Criminal Mischief (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,1250,White,Female,44,19,Swelling
-86.12854399999999,39.7124547,1036,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Handgun,Combative Suspect,Arrest,Yes,Criminal Mischief (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,1250,White,Female,44,19,Swelling
-86.12854399999999,39.7124547,1037,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Personal cs/oc spray,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,1250,White,Female,44,19,Swelling
-86.12854399999999,39.7124547,1038,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN","Hands, fist, feet",Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,1250,White,Female,44,19,Swelling
-86.12854399999999,39.7124547,1042,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN","Hands, fist, feet",Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,2300,White,Male,53,16,No injuries noted or visible
-86.12854399999999,39.7124547,1039,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Handcuffing,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,1250,White,Female,44,19,Swelling
-86.12854399999999,39.7124547,1040,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Handgun,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,1250,White,Female,44,19,Swelling
-86.12854399999999,39.7124547,1041,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Taser,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,2300,White,Male,53,16,No injuries noted or visible
-86.12854399999999,39.7124547,1043,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Handcuffing,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,2300,White,Male,53,16,No injuries noted or visible
-86.12854399999999,39.7124547,1044,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Taser,Combative Suspect,Arrest,Yes,Criminal Mischief (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,2300,White,Male,53,16,No injuries noted or visible
-86.12854399999999,39.7124547,1045,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN","Hands, fist, feet",Combative Suspect,Arrest,Yes,Criminal Mischief (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,2300,White,Male,53,16,No injuries noted or visible
-86.12854399999999,39.7124547,1046,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Handcuffing,Combative Suspect,Arrest,Yes,Criminal Mischief (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,2300,White,Male,53,16,No injuries noted or visible
-86.12854399999999,39.7124547,1047,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Taser,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,2300,White,Male,53,16,No injuries noted or visible
-86.12854399999999,39.7124547,1048,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN","Hands, fist, feet",Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,2300,White,Male,53,16,No injuries noted or visible
-86.12854399999999,39.7124547,1049,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN",Handcuffing,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,2300,White,Male,53,16,No injuries noted or visible
-86.12854399999999,39.7124547,1050,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN","Hands, fist, feet",Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,2610,White,Male,41,15,Minor bleeding
-86.12854399999999,39.7124547,1051,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN","Hands, fist, feet",Combative Suspect,Arrest,Yes,Criminal Mischief (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,2610,White,Male,41,15,Minor bleeding
-85.9813269,39.7792699,1055,5129,2014-10-12,09:03:00:000,Operations division,East district,ED DAY SHIFT,ED DAY SHIFT,In compliance,"603 N Washington Point Drive, Indianapolis, IN",Taser,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,No,No,No,No,1652,Black,Male,42,Unreported,1428,White,Male,37,13,Unreported
-86.12854399999999,39.7124547,1052,5128,2014-10-12,09:00:00:000,Operations division,Southeast district,SE DAY SHIFT,SE DAY SHIFT,In compliance,"1810   National Avenue, Indianapolis, IN","Hands, fist, feet",Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,1650,Black,Male,29,Internal pain/discomfort,2610,White,Male,41,15,Minor bleeding
-85.9813269,39.7792699,1053,5129,2014-10-12,09:03:00:000,Operations division,East district,ED DAY SHIFT,ED DAY SHIFT,In compliance,"603 N Washington Point Drive, Indianapolis, IN",Taser,Combative Suspect,Arrest,Yes,Battery (M),Unreported,No,No,No,No,1652,Black,Male,42,Unreported,1428,White,Male,37,13,Unreported
-85.9813269,39.7792699,1054,5129,2014-10-12,09:03:00:000,Operations division,East district,ED DAY SHIFT,ED DAY SHIFT,In compliance,"603 N Washington Point Drive, Indianapolis, IN",Taser,Combative Suspect,Arrest,Yes,Domestic Battery (M),Unreported,No,No,No,No,1652,Black,Male,42,Unreported,1428,White,Male,37,13,Unreported
-85.9813269,39.7792699,1056,5129,2014-10-12,09:03:00:000,Operations division,East district,ED DAY SHIFT,ED DAY SHIFT,In compliance,"603 N Washington Point Drive, Indianapolis, IN",Taser,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,1652,Black,Male,42,Unreported,1428,White,Male,37,13,Unreported
-86.158068,39.768403,1057,5130,2014-10-13,11:29:00:000,Operations division,Southwest district,SW DAY SHIFT,SW DAY SHIFT,In compliance,"6336   Darbed Road, Indianapolis, IN","Hands, fist, feet",Non-Compliant,Call For Service,No,NA,Unreported,No,Yes,No,No,1654,White,Male,11,Unreported,36,White,Male,47,14,Unreported
-86.15729139999999,39.82217989999999,1058,5150,2014-10-13,14:32:00:000,Operations division,North district,ND MIDDLE SHIFT,UNREPORTED,In compliance,"3640 N Meridian Street, Indianapolis, IN","Hands, fist, feet",Resisting Arrest,Arrest,Yes,Burglary,Unreported,No,Yes,Yes,Yes,1676,Black,Male,27,Unreported,2510,White,Male,30,6,Unreported
-86.15729139999999,39.82217989999999,1059,5150,2014-10-13,14:32:00:000,Operations division,North district,ND MIDDLE SHIFT,UNREPORTED,In compliance,"3640 N Meridian Street, Indianapolis, IN","Hands, fist, feet",Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,Yes,Yes,Yes,1676,Black,Male,27,Unreported,2510,White,Male,30,6,Unreported
-85.9872857,39.8125603,1060,5152,2014-10-14,13:45:00:000,Criminal investigation division,Narcotics and firearms bureau,HUMAN TRAFFICKING,VICE UNIT,In compliance,"3002 E Bavarian Drive, Indianapolis, IN",Unreported,Non-Compliant,Investigation,No,NA,Unreported,Yes,No,No,No,1680,White,Female,17,Abrasion,59,White,Female,32,10,Unreported
-85.9872857,39.8125603,1061,5152,2014-10-14,13:45:00:000,Criminal investigation division,Narcotics and firearms bureau,HUMAN TRAFFICKING,VICE UNIT,In compliance,"3002 E Bavarian Drive, Indianapolis, IN","Hands, fist, feet",Non-Compliant,Investigation,No,NA,Unreported,Yes,No,No,No,1680,White,Female,17,Abrasion,2454,Hispanic,Male,33,7,Unreported
-86.1132094,39.6478973,1062,5154,2014-10-14,12:30:00:000,Operations division,Southeast district,SE DAY TACTICAL SHIFT,UNREPORTED,In compliance,"8131   Topaz Drive, Indianapolis, IN",Taser,Combative Suspect,Call For Service,Yes,Resisting Law Enforcement (M),Unreported,No,Yes,Yes,Yes,1681,White,Male,45,No injuries noted or visible,1088,White,Male,37,13,Unreported
-86.1132094,39.6478973,1063,5154,2014-10-14,12:30:00:000,Operations division,Southeast district,SE DAY TACTICAL SHIFT,UNREPORTED,In compliance,"8131   Topaz Drive, Indianapolis, IN","Hands, fist, feet",Combative Suspect,Call For Service,Yes,Resisting Law Enforcement (M),Unreported,No,Yes,Yes,Yes,1681,White,Male,45,No injuries noted or visible,564,White,Male,54,27,Internal pain/discomfort
-86.1132094,39.6478973,1064,5154,2014-10-14,12:30:00:000,Operations division,Southeast district,SE DAY TACTICAL SHIFT,UNREPORTED,In compliance,"8131   Topaz Drive, Indianapolis, IN",Handcuffing,Combative Suspect,Call For Service,Yes,Resisting Law Enforcement (M),Unreported,No,Yes,Yes,Yes,1681,White,Male,45,No injuries noted or visible,2272,White,Male,50,18,Internal pain/discomfort
-86.1022575,39.7514944,1065,5155,2014-10-12,15:00:00:000,Operations division,Southeast district,SE MIDDLE SHIFT,UNREPORTED,In compliance,"1126 S Sherman Dr, Indianapolis, IN",Taser,Assaulting Citizen(s),Arrest,Yes,Battery (M),Unreported,No,No,No,No,1682,White,Male,52,No injuries noted or visible,2912,White,Female,33,4,No injuries noted or visible
-86.1022575,39.7514944,1066,5155,2014-10-12,15:00:00:000,Operations division,Southeast district,SE MIDDLE SHIFT,UNREPORTED,In compliance,"1126 S Sherman Dr, Indianapolis, IN",Taser,Assaulting Citizen(s),Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,1682,White,Male,52,No injuries noted or visible,2912,White,Female,33,4,No injuries noted or visible
-86.1022575,39.7514944,1070,5155,2014-10-12,15:00:00:000,Operations division,Southeast district,SE MIDDLE SHIFT,UNREPORTED,In compliance,"1126 S Sherman Dr, Indianapolis, IN",Taser,Assaulting Citizen(s),Arrest,Yes,Battery (M),Unreported,No,No,No,No,1683,White,Male,38,No injuries noted or visible,1890,White,Male,37,8,Unreported
-86.1022575,39.7514944,1067,5155,2014-10-12,15:00:00:000,Operations division,Southeast district,SE MIDDLE SHIFT,UNREPORTED,In compliance,"1126 S Sherman Dr, Indianapolis, IN",Taser,Assaulting Citizen(s),Arrest,Yes,Battery (M),Unreported,No,No,No,No,1683,White,Male,38,No injuries noted or visible,2912,White,Female,33,4,No injuries noted or visible
-86.1022575,39.7514944,1068,5155,2014-10-12,15:00:00:000,Operations division,Southeast district,SE MIDDLE SHIFT,UNREPORTED,In compliance,"1126 S Sherman Dr, Indianapolis, IN",Taser,Assaulting Citizen(s),Arrest,Yes,Battery (M),Unreported,No,No,No,No,1682,White,Male,52,No injuries noted or visible,1890,White,Male,37,8,Unreported
-86.1022575,39.7514944,1069,5155,2014-10-12,15:00:00:000,Operations division,Southeast district,SE MIDDLE SHIFT,UNREPORTED,In compliance,"1126 S Sherman Dr, Indianapolis, IN",Taser,Assaulting Citizen(s),Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,1682,White,Male,52,No injuries noted or visible,1890,White,Male,37,8,Unreported
-86.10216489999999,39.7710972,1071,5162,2014-10-15,21:31:00:000,Operations division,East district,ED LATE SHIFT,UNREPORTED,In compliance,"100 N Sherman Drive, Indianapolis, IN",Taser,Fleeing,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,1691,White,Male,26,No injuries noted or visible,2484,Black,Male,32,7,No injuries noted or visible
-86.1106629,39.81055720000001,1072,5165,2014-10-15,09:40:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"3303 E 30th Street Street, Indianapolis, IN",Canine bite,Non-Compliant,Warrant Service,Yes,Domestic Battery (M),Unreported,Yes,Yes,No,No,1695,NA,Male,29,Canine bite,2418,White,Male,59,26,Unreported
-86.1106629,39.81055720000001,1073,5165,2014-10-15,09:40:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"3303 E 30th Street Street, Indianapolis, IN",Canine bite,Non-Compliant,Warrant Service,Yes,Disorderly Conduct,Unreported,Yes,Yes,No,No,1695,NA,Male,29,Canine bite,2418,White,Male,59,26,Unreported
