lon,lat,OBJECTID,INCNUM,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,DISPOSITION,FULL_ADD,UOF_FORCE_TYPE,UOF_REASON,SERVICE_TYPE,CIT_ARRESTED,CITCHARGE_TYPE,CIT_WEAPON_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CITNUM,RACE,SEX,CIT_AGE,CIT_COND_TYPE,OFFNUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,OFF_COND_TYPE
-86.22603289999999,39.7605887,12011,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-handcuffing,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,2171,White,Male,41,18,Complaint of pain
-86.22603289999999,39.7605887,12012,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,2171,White,Male,41,18,Complaint of pain
-86.22603289999999,39.7605887,12013,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,2171,White,Male,41,18,Complaint of pain
-86.22603289999999,39.7605887,12014,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,2171,White,Male,41,18,Complaint of pain
-86.22603289999999,39.7605887,12015,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-palm strike,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,2171,White,Male,41,18,Complaint of pain
-86.22603289999999,39.7605887,12016,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12020,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12017,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12018,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12019,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12021,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12022,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12023,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12024,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12025,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12026,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12027,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12028,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12029,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12030,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12031,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12032,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12036,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12033,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12034,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12035,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12037,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12038,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12039,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12040,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12041,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12042,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12043,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12044,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12045,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12046,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12047,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12048,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12052,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12049,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12050,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12051,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12053,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12054,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12055,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12056,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12057,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12058,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12059,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Laceration,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12060,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-joint/pressure,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12061,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12062,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-leg sweep,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12063,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,7704,Other,Male,30,Minor scrapes,3244,Black,Male,31,1,Unreported
-86.22603289999999,39.7605887,12067,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Less lethal-taser,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,1148,White,Female,36,14,Unreported
-86.22603289999999,39.7605887,12064,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-take down,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,1148,White,Female,36,14,Unreported
-86.22603289999999,39.7605887,12065,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,1148,White,Female,36,14,Unreported
-86.22603289999999,39.7605887,12066,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Battery (M),Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,1148,White,Female,36,14,Unreported
-86.22603289999999,39.7605887,12068,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-take down,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,1148,White,Female,36,14,Unreported
-86.22603289999999,39.7605887,12069,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,1148,White,Female,36,14,Unreported
-86.22603289999999,39.7605887,12070,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-elbow strike,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,1148,White,Female,36,14,Unreported
-86.22603289999999,39.7605887,12071,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Less lethal-taser,Combative Suspect,Arrest,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,1148,White,Female,36,14,Unreported
-86.22603289999999,39.7605887,12072,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-take down,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,1148,White,Female,36,14,Unreported
-86.22603289999999,39.7605887,12073,14118,2016-05-07,03:44:00:000,Operations division,Southwest district,SW LATE SHIFT,UNREPORTED,In compliance,"3810 W Washington Street, Indianapolis, IN",Physical-knee strike,Combative Suspect,Arrest,Yes,Public Intoxication,Unreported,Yes,Yes,Yes,No,7703,Black,Male,21,Unreported,1148,White,Female,36,14,Unreported
