lon,lat,OBJECTID,INCNUM,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,DISPOSITION,FULL_ADD,UOF_FORCE_TYPE,UOF_REASON,SERVICE_TYPE,CIT_ARRESTED,CITCHARGE_TYPE,CIT_WEAPON_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CITNUM,RACE,SEX,CIT_AGE,CIT_COND_TYPE,OFFNUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,OFF_COND_TYPE
-86.24415350000001,39.8381121,32018,24023,2017-11-11,20:50:00:000,Operations division,Northwest district,NW LATE SHIFT,UNREPORTED,In compliance,"4545   Lafayette Drive, Indianapolis, IN",Less lethal-taser,Resisting Arrest,Arrest,No,Battery (M),Unreported,Yes,No,No,No,14313,Black,Male,33,Complaint of pain,3356,White,Male,37,2,No injuries noted or visible
-86.24415350000001,39.8381121,32019,24023,2017-11-11,20:50:00:000,Operations division,Northwest district,NW LATE SHIFT,UNREPORTED,In compliance,"4545   Lafayette Drive, Indianapolis, IN",Physical-other,Resisting Arrest,Arrest,No,Battery (M),Unreported,Yes,No,No,No,14313,Black,Male,33,Complaint of pain,3356,White,Male,37,2,No injuries noted or visible
-86.24415350000001,39.8381121,32020,24023,2017-11-11,20:50:00:000,Operations division,Northwest district,NW LATE SHIFT,UNREPORTED,In compliance,"4545   Lafayette Drive, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,No,Theft/Receiving Stolen Property,Unreported,Yes,No,No,No,14313,Black,Male,33,Complaint of pain,3356,White,Male,37,2,No injuries noted or visible
-86.24415350000001,39.8381121,32022,24023,2017-11-11,20:50:00:000,Operations division,Northwest district,NW LATE SHIFT,UNREPORTED,In compliance,"4545   Lafayette Drive, Indianapolis, IN",Physical-other,Resisting Arrest,Arrest,No,Theft/Receiving Stolen Property,Unreported,Yes,No,No,No,14313,Black,Male,33,Complaint of pain,3356,White,Male,37,2,No injuries noted or visible
-86.24415350000001,39.8381121,32023,24023,2017-11-11,20:50:00:000,Operations division,Northwest district,NW LATE SHIFT,UNREPORTED,In compliance,"4545   Lafayette Drive, Indianapolis, IN",Physical-joint/pressure,Resisting Arrest,Arrest,No,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,14313,Black,Male,33,Complaint of pain,3501,White,Male,28,1,No injuries noted or visible
-86.24415350000001,39.8381121,32024,24023,2017-11-11,20:50:00:000,Operations division,Northwest district,NW LATE SHIFT,UNREPORTED,In compliance,"4545   Lafayette Drive, Indianapolis, IN",Physical-joint/pressure,Resisting Arrest,Arrest,No,Battery (F),Unreported,Yes,No,No,No,14313,Black,Male,33,Complaint of pain,3501,White,Male,28,1,No injuries noted or visible
-86.24415350000001,39.8381121,32025,24023,2017-11-11,20:50:00:000,Operations division,Northwest district,NW LATE SHIFT,UNREPORTED,In compliance,"4545   Lafayette Drive, Indianapolis, IN",Physical-joint/pressure,Resisting Arrest,Arrest,No,Battery (M),Unreported,Yes,No,No,No,14313,Black,Male,33,Complaint of pain,3501,White,Male,28,1,No injuries noted or visible
-86.24415350000001,39.8381121,32026,24023,2017-11-11,20:50:00:000,Operations division,Northwest district,NW LATE SHIFT,UNREPORTED,In compliance,"4545   Lafayette Drive, Indianapolis, IN",Physical-joint/pressure,Resisting Arrest,Arrest,No,Theft/Receiving Stolen Property,Unreported,Yes,No,No,No,14313,Black,Male,33,Complaint of pain,3501,White,Male,28,1,No injuries noted or visible
-86.1274694,39.765145,32027,24024,2017-11-11,22:25:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"700 E Washington Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Dealing Cocaine,Unreported,No,No,No,No,14314,Black,Male,29,Unreported,3246,White,Male,35,3,Unreported
-86.1274694,39.765145,32028,24024,2017-11-11,22:25:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"700 E Washington Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Dealing Cocaine,Unreported,No,No,No,No,14314,Black,Male,29,Unreported,3246,White,Male,35,3,Unreported
-86.1274694,39.765145,32029,24024,2017-11-11,22:25:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"700 E Washington Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Possession of a Handgun (F),Unreported,No,No,No,No,14314,Black,Male,29,Unreported,3246,White,Male,35,3,Unreported
-86.1274694,39.765145,32030,24024,2017-11-11,22:25:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"700 E Washington Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Possession of a Handgun (F),Unreported,No,No,No,No,14314,Black,Male,29,Unreported,3246,White,Male,35,3,Unreported
-86.1274694,39.765145,32031,24024,2017-11-11,22:25:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"700 E Washington Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Pointing a Firearm (F),Unreported,No,No,No,No,14314,Black,Male,29,Unreported,3246,White,Male,35,3,Unreported
-86.1274694,39.765145,32035,24024,2017-11-11,22:25:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"700 E Washington Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Possession of Marijuana/Hash (M),Unreported,No,No,No,No,14314,Black,Male,29,Unreported,3246,White,Male,35,3,Unreported
-86.1274694,39.765145,32032,24024,2017-11-11,22:25:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"700 E Washington Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Pointing a Firearm (F),Unreported,No,No,No,No,14314,Black,Male,29,Unreported,3246,White,Male,35,3,Unreported
-86.1274694,39.765145,32033,24024,2017-11-11,22:25:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"700 E Washington Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Possession of Cocaine (F),Unreported,No,No,No,No,14314,Black,Male,29,Unreported,3246,White,Male,35,3,Unreported
-86.1274694,39.765145,32034,24024,2017-11-11,22:25:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"700 E Washington Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Possession of Cocaine (F),Unreported,No,No,No,No,14314,Black,Male,29,Unreported,3246,White,Male,35,3,Unreported
-86.1274694,39.765145,32036,24024,2017-11-11,22:25:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"700 E Washington Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Possession of Marijuana/Hash (M),Unreported,No,No,No,No,14314,Black,Male,29,Unreported,3246,White,Male,35,3,Unreported
-86.1274694,39.765145,32037,24024,2017-11-11,22:25:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"700 E Washington Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Driving While Suspended,Unreported,No,No,No,No,14314,Black,Male,29,Unreported,3246,White,Male,35,3,Unreported
-86.1274694,39.765145,32038,24024,2017-11-11,22:25:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"700 E Washington Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Driving While Suspended,Unreported,No,No,No,No,14314,Black,Male,29,Unreported,3246,White,Male,35,3,Unreported
-86.18545999999999,39.918791,32039,24030,2017-11-11,16:38:00:000,Operations division,North district,ND MIDDLE SHIFT,UNREPORTED,In compliance,"9000   Ditch Road, Indianapolis, IN",Physical-handcuffing,Non-Compliant,Investigation,No,Immediate Detention,Unreported,Yes,Yes,No,No,14321,Unknown,Female,75,Minor bleeding,3405,White,Male,30,1,No injuries noted or visible
-86.18545999999999,39.918791,32040,24030,2017-11-11,16:38:00:000,Operations division,North district,ND MIDDLE SHIFT,UNREPORTED,In compliance,"9000   Ditch Road, Indianapolis, IN",Physical-joint/pressure,Non-Compliant,Investigation,No,Immediate Detention,Unreported,Yes,Yes,No,No,14321,Unknown,Female,75,Minor bleeding,3405,White,Male,30,1,No injuries noted or visible
-86.18545999999999,39.918791,32041,24030,2017-11-11,16:38:00:000,Operations division,North district,ND MIDDLE SHIFT,UNREPORTED,In compliance,"9000   Ditch Road, Indianapolis, IN",Physical-joint/pressure,Non-Compliant,Investigation,No,Immediate Detention,Unreported,Yes,Yes,No,No,14321,Unknown,Female,75,Minor bleeding,3499,White,Male,35,1,No injuries noted or visible
-86.3218893,39.6426753,32042,24035,2017-11-12,12:30:00:000,Operations division,Southwest district,SW DAY SHIFT,SW DAY SHIFT,In compliance,"9045   Centenary Court, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Call For Service,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,14324,White,Female,38,Broken bone,36,White,Male,50,17,Bruising
-86.3218893,39.6426753,32043,24035,2017-11-12,12:30:00:000,Operations division,Southwest district,SW DAY SHIFT,SW DAY SHIFT,In compliance,"9045   Centenary Court, Indianapolis, IN",Physical-joint/pressure,Assaulting Officer(s),Call For Service,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,14324,White,Female,38,Broken bone,36,White,Male,50,17,Complaint of pain
-86.3218893,39.6426753,32044,24035,2017-11-12,12:30:00:000,Operations division,Southwest district,SW DAY SHIFT,SW DAY SHIFT,In compliance,"9045   Centenary Court, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Call For Service,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,14324,White,Female,38,Broken bone,36,White,Male,50,17,Bruising
-86.3218893,39.6426753,32045,24035,2017-11-12,12:30:00:000,Operations division,Southwest district,SW DAY SHIFT,SW DAY SHIFT,In compliance,"9045   Centenary Court, Indianapolis, IN",Physical-take down,Assaulting Officer(s),Call For Service,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,14324,White,Female,38,Broken bone,36,White,Male,50,17,Complaint of pain
-86.3218893,39.6426753,32049,24035,2017-11-12,12:30:00:000,Operations division,Southwest district,SW DAY SHIFT,SW DAY SHIFT,In compliance,"9045   Centenary Court, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Call For Service,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,14324,White,Female,38,Broken bone,2581,White,Female,34,9,Complaint of pain
-86.3218893,39.6426753,32046,24035,2017-11-12,12:30:00:000,Operations division,Southwest district,SW DAY SHIFT,SW DAY SHIFT,In compliance,"9045   Centenary Court, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Call For Service,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,14324,White,Female,38,Broken bone,36,White,Male,50,17,Bruising
-86.3218893,39.6426753,32047,24035,2017-11-12,12:30:00:000,Operations division,Southwest district,SW DAY SHIFT,SW DAY SHIFT,In compliance,"9045   Centenary Court, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Call For Service,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,14324,White,Female,38,Broken bone,36,White,Male,50,17,Complaint of pain
-86.3218893,39.6426753,32048,24035,2017-11-12,12:30:00:000,Operations division,Southwest district,SW DAY SHIFT,SW DAY SHIFT,In compliance,"9045   Centenary Court, Indianapolis, IN",Physical-handcuffing,Assaulting Officer(s),Call For Service,Yes,Battery (F),Unreported,Yes,Yes,Yes,No,14324,White,Female,38,Broken bone,2581,White,Female,34,9,Bruising
-86.1587622,39.7640344,32050,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Public Intoxication,Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,3291,White,Male,31,3,No injuries noted or visible
-86.1587622,39.7640344,32051,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Public Intoxication,Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,3291,White,Male,31,3,No injuries noted or visible
-86.1587622,39.7640344,32052,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Public Intoxication,Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,3291,White,Male,31,3,No injuries noted or visible
-86.1587622,39.7640344,32053,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-joint/pressure,Resisting Arrest,Arrest,Yes,Public Intoxication,Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,3291,White,Male,31,3,No injuries noted or visible
-86.1587622,39.7640344,32054,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,3291,White,Male,31,3,No injuries noted or visible
-86.1587622,39.7640344,32055,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,3291,White,Male,31,3,No injuries noted or visible
-86.1587622,39.7640344,32056,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,3291,White,Male,31,3,No injuries noted or visible
-86.1587622,39.7640344,32057,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-joint/pressure,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,3291,White,Male,31,3,No injuries noted or visible
-86.1587622,39.7640344,32058,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Public Intoxication,Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,21,White,Male,45,17,No injuries noted or visible
-86.1587622,39.7640344,32062,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,21,White,Male,45,17,No injuries noted or visible
-86.1587622,39.7640344,32059,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Public Intoxication,Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,21,White,Male,45,17,No injuries noted or visible
-86.1587622,39.7640344,32060,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-joint/pressure,Resisting Arrest,Arrest,Yes,Public Intoxication,Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,21,White,Male,45,17,No injuries noted or visible
-86.1587622,39.7640344,32061,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,21,White,Male,45,17,No injuries noted or visible
-86.1587622,39.7640344,32063,24039,2017-11-13,00:41:00:000,Operations division,Downtown  district,DT LATE SHIFT,UNREPORTED,In compliance,"200 S Meridian Street, Indianapolis, IN",Physical-joint/pressure,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,Yes,No,No,14328,White,Female,16,No injuries noted or visible,21,White,Male,45,17,No injuries noted or visible
-86.20827550000001,39.7959033,32064,24042,2017-11-12,13:00:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT 2ND RC,In compliance,"2117   Sharon Avenue, Indianapolis, IN",Physical-handcuffing,Non-Compliant,Call For Service,No,Immediate Detention,Unreported,No,Yes,No,No,14331,White,Female,20,No injuries noted or visible,3103,White,Female,38,9,No injuries noted or visible
-86.20827550000001,39.7959033,32065,24042,2017-11-12,13:00:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT 2ND RC,In compliance,"2117   Sharon Avenue, Indianapolis, IN",Physical-handcuffing,Non-Compliant,Call For Service,No,Immediate Detention,Unreported,No,Yes,No,No,14331,White,Female,20,No injuries noted or visible,42,White,Male,50,17,No injuries noted or visible
-86.0094976,39.8241585,32066,24056,2017-11-12,19:30:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"3701 N Post Road, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Battery (F),Unreported,No,No,Yes,No,14339,White,Female,34,No injuries noted or visible,3433,Other,Female,31,1,No injuries noted or visible
-86.0094976,39.8241585,32067,24056,2017-11-12,19:30:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"3701 N Post Road, Indianapolis, IN",Physical-joint/pressure,Resisting Arrest,Arrest,Yes,Battery (F),Unreported,No,No,Yes,No,14339,White,Female,34,No injuries noted or visible,3433,Other,Female,31,1,No injuries noted or visible
-86.0094976,39.8241585,32068,24056,2017-11-12,19:30:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"3701 N Post Road, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Criminal Mischief (M),Unreported,No,No,Yes,No,14339,White,Female,34,No injuries noted or visible,3433,Other,Female,31,1,No injuries noted or visible
-86.0094976,39.8241585,32069,24056,2017-11-12,19:30:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"3701 N Post Road, Indianapolis, IN",Physical-joint/pressure,Resisting Arrest,Arrest,Yes,Criminal Mischief (M),Unreported,No,No,Yes,No,14339,White,Female,34,No injuries noted or visible,3433,Other,Female,31,1,No injuries noted or visible
-86.0094976,39.8241585,32070,24056,2017-11-12,19:30:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"3701 N Post Road, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,Yes,No,14339,White,Female,34,No injuries noted or visible,3433,Other,Female,31,1,No injuries noted or visible
-86.0094976,39.8241585,32071,24056,2017-11-12,19:30:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"3701 N Post Road, Indianapolis, IN",Physical-joint/pressure,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,No,No,Yes,No,14339,White,Female,34,No injuries noted or visible,3433,Other,Female,31,1,No injuries noted or visible
-86.0094976,39.8241585,32075,24056,2017-11-12,19:30:00:000,Operations division,East district,ED MIDDLE SHIFT,UNREPORTED,In compliance,"3701 N Post Road, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Criminal Mischief (M),Unreported,No,No,Yes,No,14339,White,Female,34,No injuries noted or visible,3473,White,Male,26,1,Minor bleeding
