lon,lat,OBJECTID,INCNUM,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,DISPOSITION,FULL_ADD,UOF_FORCE_TYPE,UOF_REASON,SERVICE_TYPE,CIT_ARRESTED,CITCHARGE_TYPE,CIT_WEAPON_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CITNUM,RACE,SEX,CIT_AGE,CIT_COND_TYPE,OFFNUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,OFF_COND_TYPE
-86.0811307,39.9134166,41001,29095,2018-07-01,16:08:00:000,Operations division,North district,ND MIDDLE SHIFT,UNREPORTED,In compliance,"5228 E 86th Street, Indianapolis, IN",Physical-weight leverage,Combative Suspect,Call For Service,Yes,Possession of Marijuana/Hash (M),Unreported,Yes,Yes,Yes,Yes,6964,White,Male,121,Minor bleeding,3550,Black,Male,31,1,Unreported
-86.0811307,39.9134166,41002,29095,2018-07-01,16:08:00:000,Operations division,North district,ND MIDDLE SHIFT,UNREPORTED,In compliance,"5228 E 86th Street, Indianapolis, IN",Physical-weight leverage,Combative Suspect,Call For Service,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,Yes,6964,White,Male,121,Minor bleeding,3550,Black,Male,31,1,Unreported
-86.2480995,39.6719275,41003,29103,2018-07-01,Unreported,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - LATE TACTICAL,In compliance,"5113   Milhouse Road, Indianapolis, IN",Less lethal-bps gas,Non-Compliant,SWAT Incident,Yes,Invasion of Privacy,Unreported,No,No,No,No,17224,White,Male,45,No injuries noted or visible,1539,White,Male,40,14,No injuries noted or visible
-86.2480995,39.6719275,41004,29103,2018-07-01,Unreported,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - LATE TACTICAL,In compliance,"5113   Milhouse Road, Indianapolis, IN",Less lethal-bps gas,Non-Compliant,SWAT Incident,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,17224,White,Male,45,No injuries noted or visible,1539,White,Male,40,14,No injuries noted or visible
-86.2480995,39.6719275,41005,29103,2018-07-01,Unreported,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - LATE TACTICAL,In compliance,"5113   Milhouse Road, Indianapolis, IN",Less lethal-bps gas,Non-Compliant,SWAT Incident,Yes,Invasion of Privacy,Unreported,No,No,No,No,17224,White,Male,45,No injuries noted or visible,2966,White,Male,32,8,No injuries noted or visible
-86.2480995,39.6719275,41006,29103,2018-07-01,Unreported,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - LATE TACTICAL,In compliance,"5113   Milhouse Road, Indianapolis, IN",Less lethal-bps gas,Non-Compliant,SWAT Incident,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,17224,White,Male,45,No injuries noted or visible,2966,White,Male,32,8,No injuries noted or visible
-86.2480995,39.6719275,41007,29103,2018-07-01,Unreported,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - LATE TACTICAL,In compliance,"5113   Milhouse Road, Indianapolis, IN",Less lethal-bps gas,Non-Compliant,SWAT Incident,Yes,Invasion of Privacy,Unreported,No,No,No,No,17224,White,Male,45,No injuries noted or visible,3018,White,Male,34,8,No injuries noted or visible
-86.2480995,39.6719275,41008,29103,2018-07-01,Unreported,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - LATE TACTICAL,In compliance,"5113   Milhouse Road, Indianapolis, IN",Less lethal-burning cs,Non-Compliant,SWAT Incident,Yes,Invasion of Privacy,Unreported,No,No,No,No,17224,White,Male,45,No injuries noted or visible,3018,White,Male,34,8,No injuries noted or visible
-86.2480995,39.6719275,41009,29103,2018-07-01,Unreported,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - LATE TACTICAL,In compliance,"5113   Milhouse Road, Indianapolis, IN",Less lethal-bps gas,Non-Compliant,SWAT Incident,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,17224,White,Male,45,No injuries noted or visible,3018,White,Male,34,8,No injuries noted or visible
-86.2480995,39.6719275,41010,29103,2018-07-01,Unreported,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - LATE TACTICAL,In compliance,"5113   Milhouse Road, Indianapolis, IN",Less lethal-burning cs,Non-Compliant,SWAT Incident,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,17224,White,Male,45,No injuries noted or visible,3018,White,Male,34,8,No injuries noted or visible
-86.2480995,39.6719275,41011,29103,2018-07-01,Unreported,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - LATE TACTICAL,In compliance,"5113   Milhouse Road, Indianapolis, IN",Less lethal-bps gas,Non-Compliant,SWAT Incident,Yes,Invasion of Privacy,Unreported,No,No,No,No,17224,White,Male,45,No injuries noted or visible,2395,White,Male,54,13,No injuries noted or visible
-86.2480995,39.6719275,41012,29103,2018-07-01,Unreported,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - LATE TACTICAL,In compliance,"5113   Milhouse Road, Indianapolis, IN",Less lethal-bps gas,Non-Compliant,SWAT Incident,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,17224,White,Male,45,No injuries noted or visible,2395,White,Male,54,13,No injuries noted or visible
-86.2480995,39.6719275,41013,29105,2018-07-01,07:30:00:000,Homeland security division,Homeland security bureau/tactical,SWAT SECTION,SWAT UNIT,In compliance,"5113   Milhouse Road, Indianapolis, IN",Physical-kick,Resisting Arrest,SWAT Incident,Yes,Invasion of Privacy,Unreported,No,No,No,No,17225,White,Male,45,No injuries noted or visible,2352,White,Male,45,16,No injuries noted or visible
-86.2480995,39.6719275,41014,29105,2018-07-01,07:30:00:000,Homeland security division,Homeland security bureau/tactical,SWAT SECTION,SWAT UNIT,In compliance,"5113   Milhouse Road, Indianapolis, IN",Physical-kick,Resisting Arrest,SWAT Incident,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,17225,White,Male,45,No injuries noted or visible,2352,White,Male,45,16,No injuries noted or visible
-86.2480995,39.6719275,41015,29105,2018-07-01,07:30:00:000,Homeland security division,Homeland security bureau/tactical,SWAT SECTION,SWAT UNIT,In compliance,"5113   Milhouse Road, Indianapolis, IN",Physical-knee strike,Resisting Arrest,SWAT Incident,Yes,Invasion of Privacy,Unreported,No,No,No,No,17225,White,Male,45,No injuries noted or visible,1539,White,Male,40,14,No injuries noted or visible
-86.2480995,39.6719275,41016,29105,2018-07-01,07:30:00:000,Homeland security division,Homeland security bureau/tactical,SWAT SECTION,SWAT UNIT,In compliance,"5113   Milhouse Road, Indianapolis, IN",Physical-knee strike,Resisting Arrest,SWAT Incident,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,17225,White,Male,45,No injuries noted or visible,1539,White,Male,40,14,No injuries noted or visible
-86.2480995,39.6719275,41017,29105,2018-07-01,07:30:00:000,Homeland security division,Homeland security bureau/tactical,SWAT SECTION,SWAT UNIT,In compliance,"5113   Milhouse Road, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,SWAT Incident,Yes,Invasion of Privacy,Unreported,No,No,No,No,17225,White,Male,45,No injuries noted or visible,897,White,Male,44,20,Unreported
-86.2480995,39.6719275,41018,29105,2018-07-01,07:30:00:000,Homeland security division,Homeland security bureau/tactical,SWAT SECTION,SWAT UNIT,In compliance,"5113   Milhouse Road, Indianapolis, IN",Physical-take down,Resisting Arrest,SWAT Incident,Yes,Invasion of Privacy,Unreported,No,No,No,No,17225,White,Male,45,No injuries noted or visible,897,White,Male,44,20,Unreported
-86.2480995,39.6719275,41019,29105,2018-07-01,07:30:00:000,Homeland security division,Homeland security bureau/tactical,SWAT SECTION,SWAT UNIT,In compliance,"5113   Milhouse Road, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,SWAT Incident,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,17225,White,Male,45,No injuries noted or visible,897,White,Male,44,20,Unreported
-86.2480995,39.6719275,41020,29105,2018-07-01,07:30:00:000,Homeland security division,Homeland security bureau/tactical,SWAT SECTION,SWAT UNIT,In compliance,"5113   Milhouse Road, Indianapolis, IN",Physical-take down,Resisting Arrest,SWAT Incident,Yes,Resisting Law Enforcement (M),Unreported,No,No,No,No,17225,White,Male,45,No injuries noted or visible,897,White,Male,44,20,Unreported
-86.1179765,39.805878,41024,29119,2018-07-03,08:40:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"1500   Howard Avenue, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Possession of Methamphetamine,Unreported,Yes,No,No,No,17227,White,Male,21,Minor scrapes,3001,White,Male,32,8,No injuries noted or visible
-86.2685643,39.7633036,41021,29108,2018-07-02,15:10:00:000,Administration division,Training bureau,RECRUIT TRAINING SECTION,15TH RECRUIT CLASS,NA,"215   Rockshire Road, Indianapolis, IN",Less lethal-taser,Fleeing,Call For Service,No,Invasion of Privacy,Unreported,No,No,Yes,No,14442,Black,Male,28,No injuries noted or visible,3640,Hispanic,Male,33,1,Complaint of pain
-86.2685643,39.7633036,41022,29108,2018-07-02,15:10:00:000,Administration division,Training bureau,RECRUIT TRAINING SECTION,15TH RECRUIT CLASS,NA,"215   Rockshire Road, Indianapolis, IN",Less lethal-taser,Fleeing,Call For Service,No,Resisting Law Enforcement (M),Unreported,No,No,Yes,No,14442,Black,Male,28,No injuries noted or visible,3640,Hispanic,Male,33,1,Complaint of pain
-86.1179765,39.805878,41023,29119,2018-07-03,08:40:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"1500   Howard Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Possession of Methamphetamine,Unreported,Yes,No,No,No,17227,White,Male,21,Minor scrapes,3001,White,Male,32,8,No injuries noted or visible
-86.1179765,39.805878,41025,29119,2018-07-03,08:40:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"1500   Howard Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,17227,White,Male,21,Minor scrapes,3001,White,Male,32,8,No injuries noted or visible
-86.1179765,39.805878,41026,29119,2018-07-03,08:40:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"1500   Howard Avenue, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,17227,White,Male,21,Minor scrapes,3001,White,Male,32,8,No injuries noted or visible
-86.1179765,39.805878,41027,29119,2018-07-03,08:40:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"1500   Howard Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Dealing in Methamphetamine,Unreported,Yes,No,No,No,17227,White,Male,21,Minor scrapes,3001,White,Male,32,8,No injuries noted or visible
-86.1179765,39.805878,41028,29119,2018-07-03,08:40:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"1500   Howard Avenue, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Dealing in Methamphetamine,Unreported,Yes,No,No,No,17227,White,Male,21,Minor scrapes,3001,White,Male,32,8,No injuries noted or visible
-86.1179765,39.805878,41029,29119,2018-07-03,08:40:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"1500   Howard Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Possession of Methamphetamine,Unreported,Yes,No,No,No,17227,White,Male,21,Minor scrapes,2974,White,Male,34,8,No injuries noted or visible
-86.1179765,39.805878,41030,29119,2018-07-03,08:40:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"1500   Howard Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Resisting Law Enforcement (M),Unreported,Yes,No,No,No,17227,White,Male,21,Minor scrapes,2974,White,Male,34,8,No injuries noted or visible
-86.1179765,39.805878,41031,29119,2018-07-03,08:40:00:000,Operations division,Southwest district,NEIGHBORHOOD IMPACT,FLEX TEAM,In compliance,"1500   Howard Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Dealing in Methamphetamine,Unreported,Yes,No,No,No,17227,White,Male,21,Minor scrapes,2974,White,Male,34,8,No injuries noted or visible
-86.2499247,39.8008584,41032,29122,2018-07-03,13:21:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"2416 N Gerrard Avenue, Speedway, IN",Canine bite,Non-Compliant,Request For PSD,Yes,Burglary,Unreported,Yes,Yes,No,No,17230,Black,Male,27,Canine bite,2234,White,Male,48,24,No injuries noted or visible
-86.2499247,39.8008584,41033,29122,2018-07-03,13:21:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"2416 N Gerrard Avenue, Speedway, IN",Canine bite,Non-Compliant,Request For PSD,Yes,Battery (M),Unreported,Yes,Yes,No,No,17230,Black,Male,27,Canine bite,2234,White,Male,48,24,No injuries noted or visible
-86.2636911,39.8125472,41037,29125,2018-07-03,11:17:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT,In compliance,"3185   Norwich Court, Indianapolis, IN",Less lethal-taser,Combative Suspect,Call For Service,Yes,Immediate Detention,Unreported,No,Yes,No,No,14594,Black,Male,31,No injuries noted or visible,1553,White,Male,46,16,Unreported
-86.2499247,39.8008584,41034,29122,2018-07-03,13:21:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"2416 N Gerrard Avenue, Speedway, IN",Canine bite,Non-Compliant,Request For PSD,Yes,Domestic Battery (M),Unreported,Yes,Yes,No,No,17230,Black,Male,27,Canine bite,2234,White,Male,48,24,No injuries noted or visible
-86.2499247,39.8008584,41035,29122,2018-07-03,13:21:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"2416 N Gerrard Avenue, Speedway, IN",Canine bite,Non-Compliant,Request For PSD,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,No,No,17230,Black,Male,27,Canine bite,2234,White,Male,48,24,No injuries noted or visible
-86.2499247,39.8008584,41036,29122,2018-07-03,13:21:00:000,Homeland security division,Homeland security bureau/tactical,CANINE SECTION,CANINE UNIT - DAY,In compliance,"2416 N Gerrard Avenue, Speedway, IN",Canine bite,Non-Compliant,Request For PSD,Yes,Escape,Unreported,Yes,Yes,No,No,17230,Black,Male,27,Canine bite,2234,White,Male,48,24,No injuries noted or visible
-86.2636911,39.8125472,41038,29125,2018-07-03,11:17:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT,In compliance,"3185   Norwich Court, Indianapolis, IN",Unreported,Combative Suspect,Call For Service,Yes,Immediate Detention,Unreported,No,Yes,No,No,14594,Black,Male,31,No injuries noted or visible,1414,Black,Male,42,16,Unreported
-86.2636911,39.8125472,41039,29125,2018-07-03,11:17:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT,In compliance,"3185   Norwich Court, Indianapolis, IN",Unreported,Combative Suspect,Call For Service,Yes,Immediate Detention,Unreported,No,Yes,No,No,14594,Black,Male,31,No injuries noted or visible,3076,White,Male,54,22,Unreported
-86.15729139999999,39.8024344,41040,29132,2018-07-03,11:17:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT 2ND RC,In compliance,"2480 N Meridian Street, Indianapolis, IN",Physical-take down,Combative Suspect,Call For Service,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,17237,Black,Male,25,Minor scrapes,42,White,Male,51,17,Complaint of pain
-86.15729139999999,39.8024344,41041,29132,2018-07-03,11:17:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT 2ND RC,In compliance,"2480 N Meridian Street, Indianapolis, IN",Physical-take down,Combative Suspect,Call For Service,Yes,Criminal Trespass,Unreported,Yes,Yes,Yes,No,17237,Black,Male,25,Minor scrapes,42,White,Male,51,17,Complaint of pain
-86.15729139999999,39.8024344,41042,29132,2018-07-03,11:17:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT 2ND RC,In compliance,"2480 N Meridian Street, Indianapolis, IN",Physical-take down,Combative Suspect,Call For Service,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,17237,Black,Male,25,Minor scrapes,42,White,Male,51,17,Complaint of pain
-86.15729139999999,39.8024344,41043,29132,2018-07-03,11:17:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT 2ND RC,In compliance,"2480 N Meridian Street, Indianapolis, IN",Physical-take down,Combative Suspect,Call For Service,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,17237,Black,Male,25,Minor scrapes,3599,White,Male,35,1,No injuries noted or visible
-86.15729139999999,39.8024344,41044,29132,2018-07-03,11:17:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT 2ND RC,In compliance,"2480 N Meridian Street, Indianapolis, IN",Physical-take down,Combative Suspect,Call For Service,Yes,Criminal Trespass,Unreported,Yes,Yes,Yes,No,17237,Black,Male,25,Minor scrapes,3599,White,Male,35,1,No injuries noted or visible
-86.15729139999999,39.8024344,41045,29132,2018-07-03,11:17:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT 2ND RC,In compliance,"2480 N Meridian Street, Indianapolis, IN",Physical-take down,Combative Suspect,Call For Service,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,17237,Black,Male,25,Minor scrapes,3599,White,Male,35,1,No injuries noted or visible
-86.15729139999999,39.8024344,41046,29132,2018-07-03,11:17:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT 2ND RC,In compliance,"2480 N Meridian Street, Indianapolis, IN",Physical-take down,Combative Suspect,Call For Service,Yes,Resisting Law Enforcement (M),Unreported,Yes,Yes,Yes,No,17237,Black,Male,25,Minor scrapes,3523,Hispanic,Male,24,2,No injuries noted or visible
-86.07062239999999,39.7317267,41050,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Battery (F),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Complaint of pain
-86.15729139999999,39.8024344,41047,29132,2018-07-03,11:17:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT 2ND RC,In compliance,"2480 N Meridian Street, Indianapolis, IN",Physical-take down,Combative Suspect,Call For Service,Yes,Criminal Trespass,Unreported,Yes,Yes,Yes,No,17237,Black,Male,25,Minor scrapes,3523,Hispanic,Male,24,2,No injuries noted or visible
-86.15729139999999,39.8024344,41048,29132,2018-07-03,11:17:00:000,Operations division,Northwest district,NW DAY SHIFT,NW DAY SHIFT 2ND RC,In compliance,"2480 N Meridian Street, Indianapolis, IN",Physical-take down,Combative Suspect,Call For Service,Yes,Disorderly Conduct,Unreported,Yes,Yes,Yes,No,17237,Black,Male,25,Minor scrapes,3523,Hispanic,Male,24,2,No injuries noted or visible
-86.07062239999999,39.7317267,41049,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Battery (F),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Swelling
-86.07062239999999,39.7317267,41051,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Battery (F),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Bruising
-86.07062239999999,39.7317267,41052,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Battery (F),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Swelling
-86.07062239999999,39.7317267,41053,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Battery (F),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Complaint of pain
-86.07062239999999,39.7317267,41054,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Battery (F),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Bruising
-86.07062239999999,39.7317267,41055,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Battery (F),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Swelling
-86.07062239999999,39.7317267,41056,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Battery (F),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Complaint of pain
-86.07062239999999,39.7317267,41057,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Battery (F),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Bruising
-86.07062239999999,39.7317267,41058,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Battery (M),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Swelling
-86.07062239999999,39.7317267,41059,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Battery (M),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Complaint of pain
-86.07062239999999,39.7317267,41060,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Battery (M),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Bruising
-86.07062239999999,39.7317267,41064,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Battery (M),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Swelling
-86.07062239999999,39.7317267,41061,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Battery (M),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Swelling
-86.07062239999999,39.7317267,41062,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Battery (M),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Complaint of pain
-86.07062239999999,39.7317267,41063,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Battery (M),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Bruising
-86.07062239999999,39.7317267,41065,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Battery (M),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Complaint of pain
-86.07062239999999,39.7317267,41066,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-weight leverage,Resisting Arrest,Arrest,Yes,Battery (M),Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Bruising
-86.07062239999999,39.7317267,41067,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Battery by Bodily Waste,Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Swelling
-86.07062239999999,39.7317267,41068,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Battery by Bodily Waste,Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Complaint of pain
-86.07062239999999,39.7317267,41069,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-take down,Resisting Arrest,Arrest,Yes,Battery by Bodily Waste,Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Bruising
-86.07062239999999,39.7317267,41070,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Battery by Bodily Waste,Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Swelling
-86.07062239999999,39.7317267,41071,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Battery by Bodily Waste,Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Complaint of pain
-86.07062239999999,39.7317267,41072,29140,2018-07-04,03:30:00:000,Operations division,Southeast district,SE LATE SHIFT,UNREPORTED,In compliance,"5632 E Southern Avenue, Indianapolis, IN",Physical-handcuffing,Resisting Arrest,Arrest,Yes,Battery by Bodily Waste,Unreported,No,No,Yes,No,17239,White,Female,44,No injuries noted or visible,3625,White,Male,30,1,Bruising
