lat,lon,INCNUM
39.763425,-86.157719,5783
39.7747648,-86.22159580000002,5785
39.8243394,-86.0441171,5788
39.7798741,-86.11722739999999,5812
39.7644452,-86.21425390000002,5815
39.7905173,-86.0104049,5841
39.8402389,-86.061719,5816
39.7520068,-86.1267903,5877
39.8224969,-86.0141276,5898
39.7746705,-86.3117451,5932
39.768403,-86.158068,5933
39.6663547,-86.1222396,5934
39.7919839,-86.0779383,5942
39.8872885,-86.11887829999999,5984
39.7747625,-86.2627052,5951
39.7728884,-86.11331179999999,5971
39.9007328,-86.04069799999999,5985
39.7410203,-86.2461948,5987
39.7446152,-86.08181239999999,6016
39.7753069,-86.21044189999999,6026
39.819114,-86.14732599999999,6031
39.7720664,-86.10217399999999,6029
39.7388255,-86.1113553,6032
39.7444034,-86.2796244,6035
39.7640344,-86.1587622,6039
39.7018338,-86.16178699999999,6049
39.76861760000001,-86.14121,6050
39.7110521,-86.11903749999999,6051
39.742911,-86.1886804,6057
39.7802191,-86.29157000000001,6091
39.7802191,-86.29157000000001,6092
39.741844,-86.141339,6096
39.742822,-86.246367,6098
39.884272,-86.19764400000001,6099
39.81215820000001,-86.1460996,6106
39.7969346,-85.9905057,6121
39.9102852,-86.258911,6123
39.7583474,-86.17829510000001,6133
39.6410567,-86.1802818,6134
39.79818789999999,-86.2122196,6140
39.79547489999999,-86.2159181,6146
39.7679081,-86.15315729999999,6158
39.844712,-86.1133488,6160
39.850206,-86.240393,6161
39.8218642,-85.96855649999999,6170
39.81144889999999,-86.10442619999999,6171
39.79457499999999,-86.20563650000001,6174
39.7611134,-86.1017502,6175
39.7793081,-86.0907263,6176
39.7716049,-86.2635164,6178
39.6354955,-86.1937482,6179
39.77374409999999,-86.1162428,6180
39.77237,-86.097076,6183
39.6751829,-86.19897499999999,6184
39.863892,-86.1460504,6185
39.79690919999999,-86.0206979,6187
39.788124,-86.1569734,6186
39.7644077,-86.2936478,156
39.8080843,-86.1709041,166
39.7661032,-86.1574692,167
39.7968102,-85.9982074,4195
39.793421,-86.04552559999999,4196
39.8920692,-86.0432917,4197
39.714022,-86.0082769,4202
39.8168401,-86.0296341,4206
39.7764509,-85.98966999999999,4207
39.7871783,-86.1275012,4208
39.92679500000001,-86.0652099,4209
39.8403145,-86.1131431,4217
39.7758708,-86.2393403,4223
39.7814135,-86.10056519999999,4248
39.751631,-86.1643453,4257
39.751631,-86.1643453,4258
39.7805384,-86.0401703,4259
39.7256605,-86.2176562,4261
39.7717855,-86.20296189999999,4269
39.7415384,-86.3228798,4272
39.7415384,-86.3228798,4273
39.7248584,-86.13235399999999,4276
39.6789586,-86.13265659999999,4280
39.6640918,-86.1965891,4277
39.6974472,-86.1850893,4282
39.7706634,-86.124477099999993,4283
39.8155158,-86.15911729999999,4290
39.776655,-86.2038066,4286
39.6481273,-86.1056486,4291
39.7584038,-86.1924221,4293
39.8236586,-86.03427789999999,4295
39.9028562,-86.04654719999999,4294
39.7665543,-86.1962722,4302
39.7631191,-86.1577606,4355
39.6368459,-86.1168893,4328
39.7693813,-86.1044362,4358
39.7764509,-85.98966999999999,4364
39.7712261,-86.13221229999999,4365
39.7616203,-86.1586827,4368
39.8681034,-86.1444704,4370
39.7977822,-86.0845324,4378
39.800367,-86.003005,4380
39.774773,-86.0938227,4389
39.9093608,-86.1074204,4398
39.8186832,-86.0839993,4394
39.6984175,-86.1846442,4399
39.7679032,-86.2031514,4406
39.7696757,-86.1563536,4408
39.8313049,-86.06128439999999,4415
39.8190131,-86.00165249999999,4422
39.8234243,-86.1563267,4425
39.83546740000001,-86.2717136,4436
39.8181689,-86.249813,4438
39.824438,-86.15844419999999,4440
39.7539181,-86.1268632,4444
39.7869132,-86.21743529999999,4448
39.7481737,-86.1505628,4452
39.8661339,-86.2502861,4469
39.8254981,-86.08371199999999,4470
39.6658713,-86.1065388,4481
39.780726,-86.198088,4478
39.775035,-86.122866,4482
39.7260408,-86.234653,4483
39.68842480000001,-86.1311888,4491
39.8819386,-86.14492349999999,4492
39.8386822,-86.18800829999999,4496
39.8404244,-86.18997259999999,4497
39.8404244,-86.18997259999999,4498
39.8404244,-86.18997259999999,4503
39.8404244,-86.18997259999999,4505
39.79475,-86.1115782,4511
39.8701393,-86.24438549999999,4518
39.7248803,-86.2307963,4578
39.8206031,-86.079909,4520
39.771185,-86.09043609999999,4587
39.7740054,-86.1305087,4588
39.7544302,-86.2258489,4591
39.7288444,-86.06088609999999,4605
39.7631219,-86.15844969999999,4595
39.7812395,-86.1158738,4612
39.7614615,-86.06552549999999,4613
39.6632121,-86.0926566,4624
39.763425,-86.157719,4625
39.7440493,-86.13484749999999,4636
39.7760205,-85.981853,4637
39.8165593,-86.06508749999999,4640
39.8131204,-86.10423039999999,4667
39.7771281,-86.21614389999999,4669
39.7875186,-86.215215,4680
39.7504654,-86.25915409999999,4692
39.7533081,-86.2466182,4697
39.8176186,-86.1806374,4706
39.7631402,-86.1596764,4709
39.8459386,-86.2418277,4712
39.7471777,-86.15647659999999,4714
39.8715068,-86.1225374,4726
39.7694368,-86.1594301,4728
39.8241585,-86.0094976,4741
39.77687050000001,-86.2073621,4748
39.7844151,-86.2687224,4756
39.789976,-86.2700976,4758
39.7670131,-86.1937247,4762
39.7930816,-86.08952250000002,4775
39.7450172,-86.135679,4776
39.7912829,-86.1426189,4777
39.8173187,-86.2545437,4778
39.7522672,-86.250877,4783
39.7725343,-86.1007951,4785
39.85942259999999,-86.0500857,4788
39.6533601,-86.1723744,4791
39.7417448,-86.1422977,4793
39.7734161,-86.09594,4794
39.7633,-86.158569,4811
39.747977,-86.18810839999999,4816
39.8296995,-86.08328279999999,4855
39.7431819,-86.0814298,4876
39.8254981,-86.08371199999999,4858
39.9064472,-86.2147231,4873
39.7825382,-86.11511689999999,4887
39.78254570000001,-86.1137657,4888
39.815078,-86.0806829,4893
39.8443524,-86.105138,4892
39.7883153,-86.1003546,4898
39.7744732,-86.2007001,4899
39.6597308,-86.3162231,4903
39.858695,-86.239677,4906
39.7876809,-86.0646726,4909
39.86972,-86.14297599999999,4910
39.8023844,-86.12509039999999,4914
39.8253875,-86.2646431,4938
39.9113982,-86.1377732,4945
39.7363519,-86.239384,4946
39.889119,-86.197906,4947
39.7910106,-86.1147709,4950
39.9113982,-86.1377732,4952
39.8326649,-86.1448448,4954
39.788491,-85.989576,4959
39.825679,-85.984223,4965
39.7427779,-86.13144129999999,4967
39.7725332,-86.2065702,4971
39.7499054,-86.16105639999999,4969
39.64699,-86.11903799999999,4982
39.80266719999999,-86.1081167,4986
39.7820584,-86.20950479999999,5003
39.70535,-86.15164999999999,4988
39.7726748,-86.1560549,5001
39.7853869,-86.1568144,5006
39.7739397,-86.09717380000001,5016
39.7654617,-86.1548878,5017
39.74845699999999,-86.1465379,5021
39.7770057,-86.0214697,5025
39.8728244,-86.2439151,5048
39.8241055,-86.23510429999999,5051
39.7770304,-86.1128356,5059
39.8341566,-86.10843500000001,5061
39.8337686,-86.1083941,5063
39.7672941,-86.19528849999999,5070
39.8723196,-86.1220797,5085
39.7775518,-86.29785969999999,5087
39.8164698,-86.256023,5089
39.7828036,-86.2010973,5095
39.816619,-86.1792,7174
39.6954934,-86.1457363,7176
39.8254018,-86.121884,7177
39.763425,-86.157719,7181
39.7365941,-86.3203837,7184
39.7572055,-86.1265416,7185
39.8062066,-86.23524880000001,7187
39.843442,-86.116401,7192
39.8241585,-86.0094976,7197
39.8319422,-86.11187,7218
39.7356594,-86.14371489999999,7221
39.7006826,-86.0989599,7224
39.742911,-86.1886804,7231
39.7639944,-86.2483872,7236
39.6586055,-86.2759888,7240
39.8251007,-86.1485697,7244
39.7901385,-86.1016109,7256
39.8241585,-86.0094976,7273
39.8463083,-86.0539561,7275
39.801187,-86.15923350000001,7276
39.86564310000001,-86.1193557,7283
39.7794557,-86.1994689,7291
39.7702839,-86.1900646,7292
39.72232289999999,-86.1379492,7310
39.763425,-86.157719,7314
39.763425,-86.157719,7315
39.8147907,-86.0685917,7320
39.7965957,-86.0240798,7323
39.6614965,-86.08512569999999,7346
39.637445,-86.1782156,7347
39.793304,-86.11720799999999,7349
39.778845,-86.29007659999999,7385
39.7595266,-86.1315753,7386
39.8224684,-86.2714476,7392
39.76337669999999,-86.15892869999999,7400
39.7619857,-86.2052619,7459
39.826105,-86.0877391,7464
39.7521593,-86.1704073,7466
39.72397369999999,-86.2188449,7534
39.9248213,-86.0517854,7543
39.7895987,-86.14044349999999,7544
39.815543,-86.252347,7557
39.7691943,-86.1021402,7559
39.8244246,-86.235737,7568
39.763425,-86.157719,7572
39.7872697,-86.2049893,7577
39.76855150000001,-86.1677844,7578
39.7169928,-86.2260031,7621
39.7640344,-86.1587622,7625
39.7984558,-86.0688704,7636
39.8324973,-86.2542185,7638
39.8248746,-86.1173565,7643
39.8253697,-86.11675509999999,7645
39.75226130000001,-86.2605706,7652
39.7364623,-86.2485309,7656
39.8704877,-86.15437969999999,7663
39.811328,-86.14760199999999,7669
39.8117639,-86.13886389999999,7679
39.81155320000001,-86.16172209999999,7684
39.8057185,-86.1177048,7691
39.7238638,-86.1358111,7692
39.7238638,-86.1358111,7695
39.8153811,-86.1213538,7697
39.7690563,-86.1649096,7700
39.7874256,-86.1040306,7709
39.7838691,-86.2190061,7719
39.7018338,-86.16178699999999,7721
39.766611,-86.26225699999999,7726
39.7859841,-86.1968223,7743
39.8241585,-86.0094976,7761
39.7015245,-86.0831833,7762
39.8405316,-86.0460798,7770
39.8656578,-86.114648,7785
39.7955534,-86.0912039,7792
39.8142968,-86.2832037,7795
39.7663409,-86.0256605,7798
39.8768599,-86.12132989999999,7800
39.705139,-86.2581683,7804
39.713339,-86.12104400000001,7806
39.74976729999999,-86.13063939999999,7807
39.8872885,-86.11887829999999,7813
39.7513635,-86.12391029999999,7814
39.781626,-86.1162545,7816
39.71926699999999,-86.2324402,7824
39.76094,-86.095197,7829
39.781626,-86.1162545,7846
39.773466,-86.05114139999999,7841
39.9101727,-86.2885338,7855
39.838071,-86.063704,7866
39.6481459,-86.1213314,7867
39.7689417,-86.0643533,7870
39.6497912,-86.1187782,7891
39.8179616,-86.09717380000001,7893
39.7165997,-86.1211431,7894
39.7822663,-86.207104,7908
39.8271603,-86.1047751,7919
39.9189606,-86.1454103,7924
39.7825057,-86.1994733,7927
39.8381121,-86.24415350000001,7930
39.8134464,-86.0300688,7931
39.8261651,-86.02760169999999,7933
39.8160801,-86.181983,7934
39.769661,-86.27230899999999,7973
39.7618784,-86.11380609999999,7975
39.821972,-86.218538,8007
39.7583445,-86.0946396,8023
39.763425,-86.157719,8029
39.8034835,-86.1876219,8041
39.7674504,-86.2655555,8047
39.7632007,-86.1584407,8051
39.7692172,-86.1587224,8052
39.7359145,-86.1398492,8057
39.7629392,-86.2266284,8059
39.7323441,-86.1382272,8060
39.8186308,-86.08751219999999,8066
39.7737948,-86.2131696,8067
39.6955604,-86.07141419999999,8069
39.7851325,-86.215542,8071
39.7497372,-86.273488,8079
39.8244495,-86.06042509999999,8087
39.8642645,-86.26739429999999,8103
39.7497372,-86.273488,8104
39.7705352,-86.08308079999999,8116
39.8104297,-86.1593677,8107
39.7659613,-86.1935507,8121
39.7273543,-86.25345899999999,8134
39.797729,-86.09140289999999,8136
39.8170441,-86.12617,8137
39.7779725,-86.1168296,8141
39.8185577,-86.12196329999999,8142
39.8241585,-86.0094976,8153
39.7479036,-86.14985759999999,8159
39.8400405,-86.0466666,8165
39.8327807,-86.0640428,8166
39.7881637,-86.07274369999999,8171
39.8289196,-85.9665146,8175
39.6919778,-86.10801719999999,8223
39.670347,-86.29933950000002,8198
39.7667164,-86.2702358,8232
39.7695204,-86.1379315,8244
39.8241585,-86.0094976,8252
39.8370177,-86.10975619999999,8278
39.82938050000001,-86.0803071,8279
39.8121787,-86.1449604,8282
39.9146201,-86.11124,8284
39.8696093,-86.14397369999999,9811
39.774531,-86.11308609999999,9818
39.8114312,-86.00981379999999,9820
39.8646501,-86.2686096,9822
39.8082637,-86.18045,9823
39.79552,-86.043526,9825
39.649992,-86.1214634,9829
39.815743,-86.2707873,9831
39.7377389,-86.12602489999999,9832
39.7495508,-86.12564019999999,9834
39.7798411,-86.1542253,9846
39.8085408,-86.0494551,9850
39.7027671,-86.0775635,9852
39.8424968,-86.1191546,9853
39.7973589,-86.0442936,9863
39.8217811,-86.12290209999999,9880
39.7434072,-86.0885837,9881
39.7247851,-86.1509909,9882
39.84787499999999,-86.10733599999999,9902
39.8925502,-86.04538099999999,9909
39.6974598,-86.1345388,9910
39.9120132,-86.1296371,9922
39.763425,-86.157719,9926
39.8275389,-86.24230349999999,9927
39.7813574,-86.0459357,9928
39.8743427,-86.09481819999999,9933
39.7751475,-86.1251786,9942
39.7663047,-86.15932389999999,9945
39.7806351,-86.2033761,9948
39.7656877,-86.26260030000002,9949
39.9224684,-86.2203909,9952
39.7605067,-86.1338329,9957
39.767095,-86.262258,10023
39.7818635,-86.1153817,10063
39.76629990000001,-86.2597639,10067
39.651807,-86.27499,10068
39.7889801,-86.1179208,10071
39.7673926,-86.16041469999999,10073
39.889855,-86.19665119999999,10089
39.7253846,-86.21568239999999,10090
39.762761,-86.138137,10091
39.8191242,-86.110305,10093
39.74976729999999,-86.13063939999999,10095
39.7513871,-86.2540085,10107
39.7729575,-86.21194799999999,10114
39.7506599,-86.1882802,10116
39.7058363,-86.2408325,10122
39.7663363,-86.2459171,10123
39.765862,-86.19663299999999,10125
39.753726,-86.1222509,10128
39.7850309,-86.1545486,10126
39.8329905,-86.111976,10134
39.8871594,-86.1627171,10137
39.6604628,-86.1417865,10143
39.7726142,-86.2541844,10144
39.7823874,-86.2092781,10145
39.8285072,-85.9678296,10146
39.7494365,-86.14568109999999,10147
39.7223568,-86.2310299,10159
39.7221269,-86.1395326,10164
39.66567980000001,-86.13099199999999,10177
39.7774287,-86.1555027,10178
39.7712242,-86.0362476,10181
39.8126622,-85.95850899999999,10182
39.763425,-86.157719,10190
39.7835651,-86.10505289999999,10198
39.7592776,-86.240163,10197
39.7946348,-86.0925571,10199
39.815743,-86.2707873,10201
39.7313475,-86.2322891,10202
39.7673926,-86.16041469999999,10206
39.8588986,-86.2321395,10207
39.7075748,-86.11254939999999,10225
39.8225471,-85.9909765,10228
39.7715154,-86.0187782,10232
39.718166,-86.12445439999999,10229
39.8256309,-86.1587026,10234
39.8124804,-86.21660399999999,10238
39.7817817,-86.1274502,10239
39.7193091,-86.215274,10250
39.7369767,-86.2417504,10257
39.7543756,-86.25643149999999,10255
39.8583104,-86.23384030000001,10258
39.72666419999999,-86.2298583,10259
39.8308203,-85.9994595,10272
39.766138,-86.0585464,10271
39.820106,-86.281999,10274
39.7682048,-86.145625,10275
39.89922809999999,-85.99505889999999,10277
39.7679536,-86.038031899999993,10278
39.8225997,-86.21743889999999,10281
39.7739886,-86.1522976,10284
39.7802172,-85.97958419999999,10299
39.7546449,-86.1372664,10302
39.7042456,-86.1554311,10314
39.789046,-86.09726599999999,10320
39.7802172,-85.97958419999999,10324
39.66567980000001,-86.13099199999999,10327
39.7886713,-86.0872236,10331
39.8105202,-86.122001,10339
39.7814527,-86.1095497,10353
39.7382265,-86.1401104,10364
39.80533450000001,-86.11423169999999,10371
39.8436458,-86.2441413,10372
39.6632121,-86.0926566,10373
39.8653497,-86.1213844,10374
39.8111355,-86.1232754,10383
39.86972,-86.14297599999999,10385
39.7656351,-86.1581546,10386
39.82497,-86.11471800000001,10398
39.77873,-86.19833109999999,10403
39.9220021,-86.2306203,10408
39.7785466,-86.1266464,10410
39.92649060000001,-86.02726299999999,10414
39.7838008,-86.2159787,10421
39.7820082,-86.21359970000002,10425
39.7962788,-86.0644109,10430
39.781081,-86.12100199999999,10439
39.8240186,-86.2308963,10440
39.8318344,-86.01496750000001,10442
39.7889313,-86.0690638,8286
39.8216134,-86.0840467,8288
39.7523359,-86.3240225,8295
39.7479736,-86.0937611,8324
39.7679081,-86.15315729999999,8327
39.7545396,-86.3175913,8329
39.7443993,-86.1309212,8334
39.7316702,-86.2333574,8336
39.918001,-86.14516599999999,8345
39.8213929,-86.0448342,8375
39.8110051,-86.1028644,8384
39.763551,-86.157924,8387
39.797434,-86.1104543,8388
39.7847674,-86.10674680000001,8391
39.7946364,-86.0110072,8392
39.7332925,-86.1354624,8398
39.797507,-85.99498,8400
39.7709503,-86.1940372,8420
39.7721604,-86.0535155,8409
39.7792721,-86.28917299999999,8422
39.7772928,-86.1013125,8424
39.8245967,-86.04047179999999,8425
39.827565,-86.2437534,8435
39.82205159999999,-86.0836598,8442
39.8353783,-86.24721919999999,8448
39.783583,-86.1228149,8450
39.78376,-86.1316721,8454
39.76337669999999,-86.15892869999999,8461
39.7029104,-86.1176088,8462
39.7788885,-86.0972457,8471
39.702752,-86.2600192,8473
39.7688437,-86.1010479,8499
39.788124,-86.1569734,8503
39.72478,-86.22770009999999,8510
39.780145,-86.22258699999999,8514
39.7242717,-86.2310565,8516
39.79766619999999,-85.9737432,8517
39.8057306,-86.2898871,8518
39.828754000000004,-86.029015,8525
39.795552,-86.1877923,8545
39.905121,-86.2620247,8546
39.7498306,-86.03152539999999,8547
39.882058,-86.19554,8562
39.7897185,-86.1070623,8563
39.7434072,-86.0885837,8564
39.7673926,-86.16041469999999,8566
39.7451562,-86.11863679999999,8567
39.79031459999999,-86.23366109999999,8576
39.7715523,-86.13100229999999,8578
39.7631219,-86.15844969999999,8579
39.7715523,-86.13100229999999,8587
39.8241585,-86.0094976,8588
39.8399195,-86.06440719999999,8592
39.7882913,-86.1073364,8595
39.7882913,-86.1073364,8596
39.7786525,-86.2024477,8598
39.7631402,-86.1596764,8600
39.83571999999999,-86.00451629999999,8609
39.7599442,-86.1268104,8610
39.7685175,-86.15645839999999,8611
39.752513,-86.25404600000002,8612
39.8413346,-86.0487182,8614
39.8413346,-86.0487182,8636
39.7849048,-86.1289417,8642
39.7746979,-86.1938115,8646
39.7745498,-86.2563971,8663
39.7860266,-86.1256343,8670
39.8042716,-86.1495547,8674
39.763425,-86.157719,8678
39.7798411,-86.1542253,8679
39.6956459,-86.2466553,8680
39.8221943,-86.267737,8684
39.9101277,-86.2639774,8687
39.7753469,-86.1007951,8691
39.7679599,-86.15296219999999,8702
39.7983744,-86.05815810000001,8705
39.7853942,-86.10568959999999,8706
39.7987584,-86.0695075,8716
39.75974,-86.52355,8735
39.7739005,-86.1079973,8737
39.86679,-86.0521239,8750
39.76851449999999,-86.11897189999999,8753
39.7614201,-86.22814319999999,8759
39.8048694,-86.12536209999999,8760
39.6853039,-86.2454211,8761
39.7772928,-86.1013125,8767
39.6912059,-86.081654,8770
39.6625498,-86.12583939999999,8771
39.7476106,-86.1978007,8796
39.7772928,-86.1013125,8772
39.8258036,-86.0459645,8802
39.6784202,-86.0948854,8806
39.7707668,-86.1569734,8807
39.7696757,-86.1563536,8817
39.7763589,-86.2647671,8821
39.6977893,-86.0444929,8825
39.763425,-86.157719,8831
39.7274549,-86.2498337,8857
39.8198991,-86.15717219999999,8859
39.791879,-86.20519159999999,8888
39.7803506,-86.0990442,8864
39.7172262,-86.22420679999999,8893
39.8097399,-86.2131771,8901
39.788166,-86.0971606,8908
39.8430087,-86.2820934,8912
39.9092285,-86.06538619999999,8918
39.8712571,-86.144401,8919
39.7681434,-86.2049893,8937
39.7946211,-86.2250504,8956
39.6962275,-86.13135249999999,8960
39.7509278,-86.0737582,8969
39.8275389,-86.24230349999999,8966
39.8492798,-86.24615519999999,8970
39.8234941,-86.0058786,8992
39.7196699,-86.1395098,8994
39.772167,-86.092591,8995
39.8381121,-86.24415350000001,9024
39.8241585,-86.0094976,9028
39.796865,-86.06348799999999,9029
39.8258036,-86.0459645,9030
39.768403,-86.158068,9032
39.6912059,-86.081654,9034
39.8181066,-86.2777296,9044
39.8081111,-86.1027848,9048
39.766772,-86.2492199,9053
39.7847071,-86.10676389999999,9064
39.7854616,-86.1140994,9068
39.7848933,-86.1110697,9069
39.8115277,-86.2469885,9070
39.824701,-86.1554572,9071
39.763425,-86.157719,9072
39.80360110000001,-86.0595122,9074
39.80360110000001,-86.0595122,9075
39.80360110000001,-86.0595122,9076
39.7790191,-86.11448250000001,9083
39.7632316,-86.1582507,9077
39.7854616,-86.1140994,9084
39.80360110000001,-86.0595122,9085
39.78465449999999,-86.10039719999999,9088
39.7583474,-86.17829510000001,9117
39.80360110000001,-86.0595122,9115
39.7715211,-86.1561126,9131
39.7696951,-86.1610278,9132
39.75386659999999,-86.0265517,9133
39.75386659999999,-86.0265517,9134
39.7625763,-86.2104494,9135
39.77247149999999,-86.22748179999999,9136
39.8272638,-86.2687203,9144
39.80360110000001,-86.0595122,9151
39.904638,-86.0650828,9153
39.774525,-86.1959451,9155
39.7325671,-86.1205391,9156
39.7846531,-86.0675365,9160
39.7631219,-86.15844969999999,9161
39.9081715,-86.1639094,10446
39.7632404,-86.15899680000001,10450
39.7799877,-86.2491713,10447
39.7648726,-86.20081929999999,10452
39.7892757,-86.1480686,10456
39.7515104,-86.1646662,10465
39.7785731,-86.1554828,10475
39.779702,-86.18775409999999,10484
39.7780091,-86.08072059999999,10498
39.8381121,-86.24415350000001,10501
39.834316,-86.2781222,10503
39.7271211,-86.1530181,10504
39.9059375,-86.0401804,10505
39.8107916,-86.1132629,10515
39.7873314,-86.216554,10526
39.666637,-86.2090399,10525
39.8080835,-86.1308308,10527
39.763425,-86.157719,10531
39.763425,-86.157719,10535
39.7718162,-86.2062869,10537
39.7874981,-86.217557,10539
39.7740765,-86.2161443,10541
39.7610608,-86.130274,10544
39.6384317,-86.3201459,10546
39.73358,-86.2169614,10570
39.761618,-86.11403179999999,10576
39.763551,-86.157924,10585
39.756769,-86.1364919,10587
39.6991463,-86.0851727,10590
39.7885869,-86.2244847,10606
39.7890467,-86.1569337,10612
39.7462054,-86.1328979,10619
39.71192690000001,-86.2416207,10625
39.8107916,-86.1132629,10627
39.7600672,-86.1146287,10629
39.763425,-86.157719,10633
39.8122585,-86.26039089999999,10634
39.77922,-86.00651649999999,10638
39.77383930000001,-86.1092186,10646
39.816205,-86.250571,10648
39.8216157,-86.0733554,10652
39.7461796,-86.0951043,10653
39.746529,-86.153565,10656
39.8216157,-86.0733554,10661
39.7466,-86.155934,10662
39.8216157,-86.0733554,10663
39.7764663,-86.1234727,10665
39.7768685,-86.2088413,10687
39.696683,-85.9993798,10699
39.72501210000001,-86.15369390000001,10703
39.9128248,-86.2075079,10705
39.7385509,-86.1424028,10706
39.8171156,-86.0453794,10707
39.6632121,-86.0926566,10710
39.7700976,-86.1119799,10711
39.6632121,-86.0926566,10712
39.759722,-86.12848489999999,10714
39.7007113,-86.27398240000001,10718
39.7467397,-86.1270937,10715
39.7881146,-86.1590652,10721
39.8150749,-86.3203637,10724
39.7791009,-86.1551133,10730
39.7625906,-86.1600739,10734
39.7918743,-86.06435119999999,10741
39.79549850000001,-86.1827397,10773
39.8134818,-86.27781069999999,10774
39.7813301,-86.1251444,10778
39.9257376,-86.0210658,10781
39.7873314,-86.216554,10833
39.727329,-86.131278,10834
39.7640344,-86.1587622,10881
39.7482951,-86.2586135,10898
39.7634839,-86.1585937,10902
39.6487805,-86.18250669999999,10904
39.8698749,-86.14405289999999,10905
39.7631219,-86.15844969999999,10906
39.763953,-86.15706469999999,10907
39.8301102,-86.0823672,10909
39.768403,-86.158068,10914
39.73728089999999,-86.151752,10922
39.825728,-86.1102492,10929
39.7762375,-86.0454553,10932
39.7910106,-86.1147709,10981
39.685761,-86.155029,10987
39.7612613,-86.22406760000001,10993
39.7386574,-86.0830041,10991
39.763425,-86.157719,11015
39.7814026,-86.1058851,11017
39.7073746,-86.15500019999999,11024
39.7776313,-86.2904793,11028
39.7421812,-86.1594209,11033
39.7223458,-86.1496787,11034
39.691273700000004,-86.1479526,11048
39.7706194,-86.1120158,11061
39.781626,-86.1162545,11064
39.82954489999999,-86.08243329999999,11066
39.8755768,-86.1959736,11071
39.8267106,-85.991068,11087
39.77427170000001,-86.0959898,11096
39.77799750000001,-86.1544205,11104
39.7656357,-86.20290589999999,11106
39.758647,-86.1824748,11108
39.7827229,-86.0919203,11109
39.7633443,-86.20105819999999,11130
39.7834662,-86.16120459999999,11126
39.79922670000001,-86.1898166,11135
39.7152783,-86.23422959999999,11142
